movies_genre(5991, Drama)
movies_genre(3643, Drama)
movies_genre(3645, Drama)
movies_genre(3646, Comedy)
movies_genre(3649, Drama)
movies_genre(3654, Drama)
movies_genre(3655, Drama)
movies_genre(3659, Thriller)
movies_genre(3660, Thriller)
movies_genre(3661, Thriller)
movies_genre(3662, Thriller)
movies_genre(3663, Thriller)
movies_genre(3664, Thriller)
movies_genre(3665, Thriller)
movies_genre(3666, Thriller)
movies_genre(3667, Comedy)
movies_genre(3668, Drama)
movies_genre(3669, Comedy)
movies_genre(3671, Comedy)
movies_genre(3675, Comedy)
movies_genre(3676, Drama)
movies_genre(3678, Drama)
movies_genre(3681, Drama)
movies_genre(3682, Drama)
movies_genre(3683, Drama)
movies_genre(3708, Thriller)
movies_genre(3684, Drama)
movies_genre(3685, Drama)
movies_genre(3686, Thriller)
movies_genre(3688, Comedy)
movies_genre(3689, Comedy)
movies_genre(3690, Comedy)
movies_genre(3691, Comedy)
movies_genre(3692, Comedy)
movies_genre(3693, Comedy)
movies_genre(3694, Comedy)
movies_genre(3695, Comedy)
movies_genre(3696, Comedy)
movies_genre(3697, Thriller)
movies_genre(3698, Action)
movies_genre(3699, Drama)
movies_genre(3700, Drama)
movies_genre(3701, Drama)
movies_genre(3702, Action)
movies_genre(3703, Action)
movies_genre(3704, Action)
movies_genre(3705, Comedy)
movies_genre(3706, Thriller)
movies_genre(3707, Drama)
movies_genre(3710, Comedy)
movies_genre(3711, Drama)
movies_genre(3712, Comedy)
movies_genre(3713, Drama)
movies_genre(3714, Drama)
movies_genre(3715, Comedy)
movies_genre(3717, Action)
movies_genre(3719, Comedy)
movies_genre(3720, Drama)
movies_genre(3721, Comedy)
movies_genre(3722, Comedy)
movies_genre(3723, Drama)
movies_genre(3724, Drama)
movies_genre(3726, Thriller)
movies_genre(3728, Drama)
movies_genre(3729, Drama)
movies_genre(3730, Drama)
movies_genre(3731, Drama)
movies_genre(3733, Drama)
movies_genre(3734, Drama)
movies_genre(3735, Drama)
movies_genre(3736, Drama)
movies_genre(3737, Drama)
movies_genre(3738, Drama)
movies_genre(3739, Comedy)
movies_genre(3740, Comedy)
movies_genre(3742, Drama)
movies_genre(3743, Comedy)
movies_genre(3744, Thriller)
movies_genre(3745, Action)
movies_genre(3746, Drama)
movies_genre(3747, Drama)
movies_genre(3748, Comedy)
movies_genre(3749, Drama)
movies_genre(3751, Comedy)
movies_genre(3752, Comedy)
movies_genre(3753, Drama)
movies_genre(3786, Comedy)
movies_genre(3754, Comedy)
movies_genre(3755, Drama)
movies_genre(3756, Drama)
movies_genre(3758, Drama)
movies_genre(3760, Comedy)
movies_genre(3761, Drama)
movies_genre(3763, Thriller)
movies_genre(3764, Thriller)
movies_genre(3765, Drama)
movies_genre(3766, Action)
movies_genre(3767, Action)
movies_genre(3768, Action)
movies_genre(3769, Action)
movies_genre(3770, Thriller)
movies_genre(3771, Action)
movies_genre(3772, Thriller)
movies_genre(3773, Comedy)
movies_genre(3774, Comedy)
movies_genre(3777, Comedy)
movies_genre(3781, Action)
movies_genre(3782, Action)
movies_genre(3783, Drama)
movies_genre(3784, Comedy)
movies_genre(3785, Comedy)
movies_genre(3787, Comedy)
movies_genre(3788, Drama)
movies_genre(3789, Drama)
movies_genre(3790, Drama)
movies_genre(3791, Drama)
movies_genre(3793, Action)
movies_genre(3794, Drama)
movies_genre(3795, Drama)
movies_genre(3796, Thriller)
movies_genre(3797, Thriller)
movies_genre(3798, Thriller)
movies_genre(3800, Drama)
movies_genre(3801, Drama)
movies_genre(3802, Action)
movies_genre(3803, Drama)
movies_genre(3804, Comedy)
movies_genre(3805, Drama)
movies_genre(3807, Action)
movies_genre(3808, Drama)
movies_genre(3809, Comedy)
movies_genre(4510, Comedy)
movies_genre(3810, Drama)
movies_genre(3811, Drama)
movies_genre(3812, Comedy)
movies_genre(3813, Drama)
movies_genre(3814, Comedy)
movies_genre(3816, Drama)
movies_genre(3817, Drama)
movies_genre(3818, Comedy)
movies_genre(3819, Comedy)
movies_genre(3821, Comedy)
movies_genre(3822, Drama)
movies_genre(3823, Drama)
movies_genre(3824, Drama)
movies_genre(3825, Drama)
movies_genre(3826, Thriller)
movies_genre(3827, Comedy)
movies_genre(3829, Comedy)
movies_genre(3830, Comedy)
movies_genre(3831, Comedy)
movies_genre(3834, Drama)
movies_genre(3835, Thriller)
movies_genre(3836, Comedy)
movies_genre(3841, Comedy)
movies_genre(3844, Drama)
movies_genre(3845, Drama)
movies_genre(3846, Comedy)
movies_genre(3848, Drama)
movies_genre(3849, Thriller)
movies_genre(3850, Thriller)
movies_genre(3851, Comedy)
movies_genre(3852, Comedy)
movies_genre(3853, Drama)
movies_genre(3854, Drama)
movies_genre(3855, Drama)
movies_genre(3857, Thriller)
movies_genre(3858, Comedy)
movies_genre(3860, Drama)
movies_genre(3861, Comedy)
movies_genre(3862, Comedy)
movies_genre(3863, Drama)
movies_genre(3864, Action)
movies_genre(3865, Comedy)
movies_genre(3866, Comedy)
movies_genre(3867, Drama)
movies_genre(3868, Comedy)
movies_genre(3869, Comedy)
movies_genre(3870, Drama)
movies_genre(3871, Drama)
movies_genre(3872, Drama)
movies_genre(3873, Comedy)
movies_genre(3874, Drama)
movies_genre(3876, Drama)
movies_genre(3877, Action)
movies_genre(3879, Thriller)
movies_genre(3882, Comedy)
movies_genre(3883, Drama)
movies_genre(3884, Comedy)
movies_genre(3885, Comedy)
movies_genre(3886, Drama)
movies_genre(3887, Drama)
movies_genre(3888, Drama)
movies_genre(3889, Action)
movies_genre(3891, Drama)
movies_genre(3893, Drama)
movies_genre(3894, Drama)
movies_genre(3895, Thriller)
movies_genre(3896, Thriller)
movies_genre(3897, Drama)
movies_genre(3898, Comedy)
movies_genre(3899, Comedy)
movies_genre(3900, Drama)
movies_genre(3901, Drama)
movies_genre(3902, Drama)
movies_genre(3903, Drama)
movies_genre(3905, Comedy)
movies_genre(3906, Thriller)
movies_genre(3907, Drama)
movies_genre(3909, Comedy)
movies_genre(3910, Drama)
movies_genre(3911, Comedy)
movies_genre(3912, Drama)
movies_genre(3914, Drama)
movies_genre(3916, Drama)
movies_genre(3920, Drama)
movies_genre(3921, Comedy)
movies_genre(3922, Comedy)
movies_genre(3924, Comedy)
movies_genre(3925, Drama)
movies_genre(3928, Comedy)
movies_genre(3929, Comedy)
movies_genre(3936, Thriller)
movies_genre(3937, Thriller)
movies_genre(3943, Comedy)
movies_genre(3944, Drama)
movies_genre(3946, Drama)
movies_genre(3947, Drama)
movies_genre(3948, Comedy)
movies_genre(3949, Drama)
movies_genre(3950, Drama)
movies_genre(3951, Drama)
movies_genre(3952, Drama)
movies_genre(3953, Comedy)
movies_genre(3954, Comedy)
movies_genre(3955, Comedy)
movies_genre(3956, Thriller)
movies_genre(3957, Drama)
movies_genre(3958, Drama)
movies_genre(3959, Action)
movies_genre(3960, Drama)
movies_genre(3962, Comedy)
movies_genre(3965, Drama)
movies_genre(3967, Drama)
movies_genre(3968, Comedy)
movies_genre(3969, Drama)
movies_genre(3971, Comedy)
movies_genre(3972, Comedy)
movies_genre(3975, Drama)
movies_genre(3976, Drama)
movies_genre(3977, Comedy)
movies_genre(3978, Drama)
movies_genre(3979, Comedy)
movies_genre(3980, Drama)
movies_genre(3981, Thriller)
movies_genre(3982, Drama)
movies_genre(3983, Drama)
movies_genre(3984, Thriller)
movies_genre(3985, Drama)
movies_genre(3986, Thriller)
movies_genre(3987, Drama)
movies_genre(4161, Comedy)
movies_genre(3988, Comedy)
movies_genre(3990, Comedy)
movies_genre(3991, Comedy)
movies_genre(3992, Drama)
movies_genre(3993, Drama)
movies_genre(3994, Drama)
movies_genre(3995, Drama)
movies_genre(3996, Drama)
movies_genre(3998, Drama)
movies_genre(3999, Action)
movies_genre(4000, Drama)
movies_genre(4001, Action)
movies_genre(4002, Drama)
movies_genre(4003, Comedy)
movies_genre(4005, Action)
movies_genre(4007, Drama)
movies_genre(4008, Drama)
movies_genre(4009, Drama)
movies_genre(4010, Comedy)
movies_genre(4011, Comedy)
movies_genre(4012, Drama)
movies_genre(4013, Comedy)
movies_genre(4014, Comedy)
movies_genre(4015, Comedy)
movies_genre(4016, Comedy)
movies_genre(4017, Drama)
movies_genre(4018, Comedy)
movies_genre(4019, Drama)
movies_genre(4020, Thriller)
movies_genre(4021, Drama)
movies_genre(4022, Drama)
movies_genre(4023, Drama)
movies_genre(4025, Comedy)
movies_genre(4026, Comedy)
movies_genre(4027, Comedy)
movies_genre(4028, Drama)
movies_genre(4029, Drama)
movies_genre(4031, Drama)
movies_genre(4032, Comedy)
movies_genre(4033, Drama)
movies_genre(4034, Drama)
movies_genre(4036, Drama)
movies_genre(4037, Thriller)
movies_genre(4038, Drama)
movies_genre(4040, Comedy)
movies_genre(4041, Drama)
movies_genre(4042, Drama)
movies_genre(4043, Drama)
movies_genre(4044, Action)
movies_genre(4046, Drama)
movies_genre(4047, Drama)
movies_genre(4048, Drama)
movies_genre(4049, Comedy)
movies_genre(4050, Thriller)
movies_genre(4052, Thriller)
movies_genre(4053, Comedy)
movies_genre(4054, Drama)
movies_genre(4055, Drama)
movies_genre(4056, Drama)
movies_genre(4057, Comedy)
movies_genre(4059, Drama)
movies_genre(4060, Drama)
movies_genre(4061, Drama)
movies_genre(4062, Drama)
movies_genre(4063, Drama)
movies_genre(4064, Drama)
movies_genre(4065, Drama)
movies_genre(4066, Comedy)
movies_genre(4067, Drama)
movies_genre(4068, Comedy)
movies_genre(4069, Comedy)
movies_genre(4070, Drama)
movies_genre(4072, Drama)
movies_genre(4073, Drama)
movies_genre(4074, Drama)
movies_genre(4076, Comedy)
movies_genre(4077, Drama)
movies_genre(4078, Drama)
movies_genre(4079, Comedy)
movies_genre(4080, Comedy)
movies_genre(4081, Comedy)
movies_genre(4082, Drama)
movies_genre(4083, Thriller)
movies_genre(4084, Comedy)
movies_genre(4085, Drama)
movies_genre(4086, Thriller)
movies_genre(4087, Comedy)
movies_genre(4088, Drama)
movies_genre(4089, Comedy)
movies_genre(4091, Comedy)
movies_genre(4093, Thriller)
movies_genre(4094, Comedy)
movies_genre(4095, Drama)
movies_genre(4097, Thriller)
movies_genre(4098, Drama)
movies_genre(4099, Action)
movies_genre(4100, Comedy)
movies_genre(4101, Drama)
movies_genre(4102, Comedy)
movies_genre(4103, Drama)
movies_genre(4104, Comedy)
movies_genre(4106, Action)
movies_genre(4107, Drama)
movies_genre(4108, Drama)
movies_genre(4109, Drama)
movies_genre(4110, Thriller)
movies_genre(4111, Drama)
movies_genre(4112, Drama)
movies_genre(4113, Drama)
movies_genre(4114, Drama)
movies_genre(4115, Comedy)
movies_genre(4116, Comedy)
movies_genre(4117, Drama)
movies_genre(4118, Comedy)
movies_genre(4119, Drama)
movies_genre(4120, Comedy)
movies_genre(4121, Comedy)
movies_genre(4122, Drama)
movies_genre(4123, Comedy)
movies_genre(4124, Thriller)
movies_genre(4125, Comedy)
movies_genre(4126, Drama)
movies_genre(4127, Comedy)
movies_genre(4128, Comedy)
movies_genre(4130, Comedy)
movies_genre(4131, Comedy)
movies_genre(4132, Comedy)
movies_genre(4133, Comedy)
movies_genre(4135, Comedy)
movies_genre(4136, Drama)
movies_genre(4137, Comedy)
movies_genre(4138, Comedy)
movies_genre(4140, Drama)
movies_genre(4141, Comedy)
movies_genre(4142, Drama)
movies_genre(4144, Drama)
movies_genre(4145, Thriller)
movies_genre(4146, Drama)
movies_genre(4147, Drama)
movies_genre(4148, Thriller)
movies_genre(4149, Comedy)
movies_genre(4150, Drama)
movies_genre(4151, Drama)
movies_genre(4152, Drama)
movies_genre(4153, Comedy)
movies_genre(4155, Drama)
movies_genre(4156, Comedy)
movies_genre(4158, Comedy)
movies_genre(4159, Thriller)
movies_genre(4160, Drama)
movies_genre(4162, Comedy)
movies_genre(4163, Drama)
movies_genre(4164, Drama)
movies_genre(4165, Drama)
movies_genre(4166, Drama)
movies_genre(4167, Thriller)
movies_genre(4168, Comedy)
movies_genre(4169, Comedy)
movies_genre(4170, Comedy)
movies_genre(4172, Drama)
movies_genre(4173, Comedy)
movies_genre(4174, Drama)
movies_genre(4175, Drama)
movies_genre(4176, Drama)
movies_genre(4177, Thriller)
movies_genre(4178, Drama)
movies_genre(4179, Drama)
movies_genre(4180, Drama)
movies_genre(4181, Comedy)
movies_genre(4182, Drama)
movies_genre(4183, Drama)
movies_genre(4184, Drama)
movies_genre(4186, Drama)
movies_genre(4187, Drama)
movies_genre(4189, Drama)
movies_genre(4190, Drama)
movies_genre(4191, Drama)
movies_genre(4192, Drama)
movies_genre(4194, Drama)
movies_genre(4197, Comedy)
movies_genre(4199, Action)
movies_genre(4200, Action)
movies_genre(4201, Comedy)
movies_genre(4202, Drama)
movies_genre(4203, Drama)
movies_genre(4204, Comedy)
movies_genre(4205, Comedy)
movies_genre(4207, Action)
movies_genre(4209, Drama)
movies_genre(4210, Drama)
movies_genre(4211, Drama)
movies_genre(4213, Thriller)
movies_genre(4214, Comedy)
movies_genre(4215, Comedy)
movies_genre(4216, Drama)
movies_genre(4218, Drama)
movies_genre(4219, Comedy)
movies_genre(4220, Comedy)
movies_genre(4221, Comedy)
movies_genre(4223, Drama)
movies_genre(4224, Thriller)
movies_genre(4225, Comedy)
movies_genre(4226, Drama)
movies_genre(4227, Drama)
movies_genre(4228, Comedy)
movies_genre(4229, Comedy)
movies_genre(4230, Comedy)
movies_genre(4231, Comedy)
movies_genre(4232, Comedy)
movies_genre(4233, Comedy)
movies_genre(4234, Drama)
movies_genre(4235, Drama)
movies_genre(4238, Thriller)
movies_genre(4239, Drama)
movies_genre(4240, Comedy)
movies_genre(4242, Drama)
movies_genre(4243, Drama)
movies_genre(4244, Drama)
movies_genre(4245, Drama)
movies_genre(4246, Drama)
movies_genre(4247, Comedy)
movies_genre(4248, Comedy)
movies_genre(4249, Comedy)
movies_genre(4250, Drama)
movies_genre(4251, Drama)
movies_genre(4252, Drama)
movies_genre(4253, Comedy)
movies_genre(4254, Drama)
movies_genre(4255, Comedy)
movies_genre(4256, Drama)
movies_genre(4258, Drama)
movies_genre(4259, Drama)
movies_genre(4260, Drama)
movies_genre(4261, Drama)
movies_genre(4262, Drama)
movies_genre(4263, Drama)
movies_genre(4265, Thriller)
movies_genre(4267, Comedy)
movies_genre(4268, Comedy)
movies_genre(4269, Drama)
movies_genre(4270, Thriller)
movies_genre(4271, Drama)
movies_genre(4272, Comedy)
movies_genre(4273, Drama)
movies_genre(4274, Drama)
movies_genre(4275, Action)
movies_genre(4276, Comedy)
movies_genre(4280, Drama)
movies_genre(4281, Comedy)
movies_genre(4282, Drama)
movies_genre(4283, Drama)
movies_genre(4284, Comedy)
movies_genre(4285, Comedy)
movies_genre(4286, Drama)
movies_genre(4287, Comedy)
movies_genre(4288, Drama)
movies_genre(4289, Drama)
movies_genre(4290, Drama)
movies_genre(4291, Comedy)
movies_genre(4292, Drama)
movies_genre(4293, Comedy)
movies_genre(4295, Drama)
movies_genre(4296, Drama)
movies_genre(4297, Drama)
movies_genre(4298, Thriller)
movies_genre(4299, Comedy)
movies_genre(4300, Drama)
movies_genre(4302, Drama)
movies_genre(4303, Comedy)
movies_genre(4305, Drama)
movies_genre(4306, Comedy)
movies_genre(4307, Comedy)
movies_genre(4308, Drama)
movies_genre(4309, Drama)
movies_genre(4310, Drama)
movies_genre(4311, Thriller)
movies_genre(4312, Drama)
movies_genre(4313, Drama)
movies_genre(4314, Drama)
movies_genre(4315, Drama)
movies_genre(4316, Drama)
movies_genre(4317, Comedy)
movies_genre(4318, Drama)
movies_genre(4320, Comedy)
movies_genre(4321, Comedy)
movies_genre(4322, Drama)
movies_genre(4325, Drama)
movies_genre(4326, Drama)
movies_genre(4330, Drama)
movies_genre(4331, Comedy)
movies_genre(4332, Thriller)
movies_genre(4333, Comedy)
movies_genre(4334, Drama)
movies_genre(4335, Comedy)
movies_genre(4336, Thriller)
movies_genre(4337, Drama)
movies_genre(4338, Drama)
movies_genre(4339, Drama)
movies_genre(4340, Comedy)
movies_genre(4341, Comedy)
movies_genre(4342, Drama)
movies_genre(4343, Comedy)
movies_genre(4344, Drama)
movies_genre(4345, Drama)
movies_genre(4346, Drama)
movies_genre(4347, Drama)
movies_genre(4348, Comedy)
movies_genre(4349, Comedy)
movies_genre(4350, Comedy)
movies_genre(4351, Action)
movies_genre(4352, Drama)
movies_genre(4353, Action)
movies_genre(4354, Thriller)
movies_genre(4355, Drama)
movies_genre(4356, Comedy)
movies_genre(4357, Drama)
movies_genre(4358, Thriller)
movies_genre(4359, Comedy)
movies_genre(4361, Comedy)
movies_genre(4362, Drama)
movies_genre(4363, Action)
movies_genre(4364, Drama)
movies_genre(4365, Drama)
movies_genre(4367, Action)
movies_genre(4368, Comedy)
movies_genre(4369, Thriller)
movies_genre(4370, Drama)
movies_genre(4371, Drama)
movies_genre(4372, Drama)
movies_genre(4373, Comedy)
movies_genre(4374, Comedy)
movies_genre(4375, Drama)
movies_genre(4377, Comedy)
movies_genre(4378, Drama)
movies_genre(4379, Drama)
movies_genre(4381, Comedy)
movies_genre(4383, Drama)
movies_genre(4384, Drama)
movies_genre(4385, Drama)
movies_genre(4386, Comedy)
movies_genre(4387, Action)
movies_genre(4388, Comedy)
movies_genre(4389, Drama)
movies_genre(4390, Drama)
movies_genre(4391, Drama)
movies_genre(4393, Drama)
movies_genre(4394, Comedy)
movies_genre(4395, Comedy)
movies_genre(4396, Comedy)
movies_genre(4397, Comedy)
movies_genre(4398, Comedy)
movies_genre(4399, Drama)
movies_genre(4401, Comedy)
movies_genre(4402, Comedy)
movies_genre(4405, Drama)
movies_genre(4771, Drama)
movies_genre(4407, Drama)
movies_genre(4408, Drama)
movies_genre(4409, Drama)
movies_genre(4410, Drama)
movies_genre(4412, Comedy)
movies_genre(4414, Thriller)
movies_genre(4415, Comedy)
movies_genre(4418, Comedy)
movies_genre(4419, Drama)
movies_genre(4420, Drama)
movies_genre(4421, Drama)
movies_genre(4422, Drama)
movies_genre(4423, Drama)
movies_genre(4424, Drama)
movies_genre(4425, Comedy)
movies_genre(4427, Drama)
movies_genre(4428, Drama)
movies_genre(4429, Drama)
movies_genre(4431, Drama)
movies_genre(4432, Drama)
movies_genre(4433, Drama)
movies_genre(4434, Comedy)
movies_genre(4435, Drama)
movies_genre(4436, Thriller)
movies_genre(4438, Action)
movies_genre(4439, Drama)
movies_genre(4440, Thriller)
movies_genre(4441, Action)
movies_genre(4442, Drama)
movies_genre(4443, Thriller)
movies_genre(4444, Action)
movies_genre(4447, Comedy)
movies_genre(4448, Drama)
movies_genre(4449, Drama)
movies_genre(4450, Drama)
movies_genre(4451, Drama)
movies_genre(4452, Comedy)
movies_genre(4462, Comedy)
movies_genre(4463, Drama)
movies_genre(4464, Drama)
movies_genre(4465, Drama)
movies_genre(4466, Drama)
movies_genre(4467, Comedy)
movies_genre(4468, Thriller)
movies_genre(4470, Drama)
movies_genre(4471, Comedy)
movies_genre(4472, Thriller)
movies_genre(4473, Drama)
movies_genre(4474, Drama)
movies_genre(4475, Drama)
movies_genre(4476, Comedy)
movies_genre(4477, Comedy)
movies_genre(4478, Drama)
movies_genre(4479, Drama)
movies_genre(4481, Drama)
movies_genre(4482, Drama)
movies_genre(4483, Comedy)
movies_genre(4484, Drama)
movies_genre(4485, Comedy)
movies_genre(4486, Drama)
movies_genre(4487, Drama)
movies_genre(4488, Drama)
movies_genre(4489, Comedy)
movies_genre(4490, Comedy)
movies_genre(4491, Thriller)
movies_genre(4492, Comedy)
movies_genre(4493, Comedy)
movies_genre(4494, Comedy)
movies_genre(4495, Comedy)
movies_genre(4496, Thriller)
movies_genre(4497, Comedy)
movies_genre(4498, Thriller)
movies_genre(4499, Comedy)
movies_genre(4500, Drama)
movies_genre(4501, Comedy)
movies_genre(4502, Comedy)
movies_genre(4504, Comedy)
movies_genre(4505, Drama)
movies_genre(4506, Thriller)
movies_genre(4507, Drama)
movies_genre(4508, Drama)
movies_genre(4509, Comedy)
movies_genre(4511, Comedy)
movies_genre(4512, Comedy)
movies_genre(4513, Thriller)
movies_genre(4516, Comedy)
movies_genre(4517, Thriller)
movies_genre(4520, Comedy)
movies_genre(4521, Drama)
movies_genre(4522, Thriller)
movies_genre(4523, Drama)
movies_genre(4524, Comedy)
movies_genre(4525, Comedy)
movies_genre(4526, Comedy)
movies_genre(4527, Comedy)
movies_genre(4528, Thriller)
